order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
84007,1606,2024-06-14,331,9,368.77,3318.93,Completed,2025-08-11
84008,5082,2022-09-23,266,4,86.94,347.76,Pending,
84009,8118,2021-08-10,81,1,333.84,333.84,Completed,2023-03-01
84010,9246,2026-08-15,362,3,64.27,192.81,Completed,2026-09-06
84011,1942,2025-05-15,312,2,211.36,422.72,Cancelled,
84012,1826,2023-10-15,272,6,91.45,548.7,Completed,2025-05-29
84013,3961,2024-04-06,57,5,232.16,1160.8,Completed,2025-05-31
84014,7647,2023-01-30,4,10,350.2,3502.0,Completed,2025-08-22
84015,1113,2026-05-30,120,8,315.52,2524.16,Pending,
84016,7733,2026-01-22,188,9,51.76,465.84,Completed,2026-08-31
84017,5125,2022-02-10,60,7,61.69,431.83,Completed,2022-11-18
84018,5925,2023-01-06,361,2,465.96,931.92,Completed,2026-01-10
84019,6864,2025-11-15,126,8,249.53,1996.24,Completed,2026-04-03
84020,3967,2024-06-19,51,8,103.95,831.6,Completed,2026-06-10
84021,3871,2026-06-04,25,4,390.3,1561.2,Completed,2026-07-15
84022,2810,2025-08-25,293,1,462.8,462.8,Completed,2026-03-23
84023,577,2026-09-06,320,5,474.68,2373.4,Completed,2026-09-07
84024,6436,2025-07-10,73,6,427.43,2564.58,Completed,2026-09-07
84025,6915,2026-06-25,261,6,77.36,464.16,Completed,2026-08-18
84026,3228,2024-07-01,354,9,288.35,2595.15,Completed,2024-10-08
84027,9933,2025-01-23,322,4,243.05,972.2,Completed,2025-12-05
84028,1302,2024-01-03,280,4,426.31,1705.24,Completed,2025-12-04
84029,8581,2023-10-26,190,4,134.92,539.68,Cancelled,
84030,8528,2026-02-24,475,4,142.65,570.6,Completed,2026-05-12
84031,519,2024-08-05,30,3,343.11,1029.33,Cancelled,
84032,7994,2022-02-04,5,8,51.62,412.96,Completed,2022-09-09
84033,1649,2023-06-24,410,5,499.56,2497.8,Cancelled,
84034,2977,2025-12-27,170,5,476.69,2383.45,Completed,2026-03-15
84035,6779,2023-01-12,192,2,124.28,248.56,Completed,2024-05-13
84036,80,2025-01-18,190,10,134.92,1349.2,Completed,2025-12-22
84037,2368,2026-05-11,444,4,100.56,402.24,Completed,2026-08-09
84038,2381,2025-01-15,291,6,417.56,2505.36,Completed,2025-11-06
84039,454,2024-04-08,190,10,134.92,1349.2,Completed,2024-06-17
84040,5664,2026-01-23,475,4,142.65,570.6,Completed,2026-03-31
84041,6636,2025-04-27,316,9,167.11,1503.99,Completed,2025-10-29
84042,6876,2026-03-02,384,5,242.29,1211.45,Completed,2026-03-31
84043,7389,2026-02-19,474,2,71.38,142.76,Completed,2026-08-01
84044,4040,2024-09-15,397,2,413.57,827.14,Pending,
84045,3770,2025-04-09,443,2,368.64,737.28,Completed,2025-06-03
84046,8575,2026-02-21,116,1,429.02,429.02,Completed,2026-05-16
84047,385,2023-09-18,257,10,409.2,4092.0,Completed,2026-02-04
84048,2618,2026-03-16,97,2,184.1,368.2,Completed,2026-03-18
84049,3200,2026-08-09,17,7,279.52,1956.64,Completed,2026-08-28
84050,9436,2026-01-05,204,7,76.23,533.61,Completed,2026-03-08
84051,1863,2025-12-26,118,8,361.13,2889.04,Completed,2026-01-03
84052,6474,2025-09-26,152,10,448.6,4486.0,Completed,2026-08-21
84053,3376,2022-05-22,400,4,223.95,895.8,Completed,2024-02-14
84054,7494,2026-08-23,377,7,468.38,3278.66,Completed,2026-09-07
84055,3823,2026-08-19,169,6,161.98,971.88,Completed,2026-09-03
84056,5399,2026-01-02,232,6,212.46,1274.76,Completed,2026-07-02
84057,1392,2025-11-28,314,10,186.92,1869.2,Completed,2026-08-23
84058,10000,2025-09-24,382,10,468.39,4683.9,Completed,2026-04-14
84059,944,2023-05-12,411,9,334.51,3010.59,Completed,2026-08-10
84060,1646,2025-05-06,57,4,232.16,928.64,Completed,2026-08-09
84061,4298,2026-06-16,452,6,442.65,2655.9,Completed,2026-07-07
84062,4542,2025-01-18,447,9,490.2,4411.8,Pending,
84063,4654,2024-07-04,285,7,287.76,2014.32,Completed,2025-03-02
84064,2640,2025-07-22,256,10,374.28,3742.8,Pending,
84065,2251,2026-08-04,437,2,66.84,133.68,Completed,2026-08-11
84066,2704,2024-03-11,496,1,276.83,276.83,Completed,2025-08-03
84067,4863,2026-01-22,113,3,156.45,469.35,Completed,2026-09-06
84068,8122,2024-06-05,243,9,120.16,1081.44,Completed,2024-09-03
84069,1259,2026-03-07,150,9,15.7,141.3,Pending,
84070,5731,2024-08-30,119,10,218.89,2188.9,Cancelled,
84071,4088,2022-04-15,89,3,84.83,254.49,Cancelled,
84072,1037,2026-07-04,83,2,407.94,815.88,Completed,2026-07-27
84073,4030,2022-01-22,282,8,94.84,758.72,Completed,2025-06-25
84074,9294,2025-09-11,317,2,192.83,385.66,Completed,2026-07-15
84075,1637,2025-01-21,264,9,76.22,685.98,Completed,2025-11-01
84076,1440,2025-08-04,399,7,231.98,1623.86,Pending,
84077,9625,2021-11-01,239,7,13.83,96.81,Completed,2022-06-19
84078,7109,2022-10-20,460,8,320.02,2560.16,Completed,2025-07-09
84079,4074,2026-08-29,161,4,58.33,233.32,Pending,
84080,6783,2022-03-26,85,10,16.24,162.4,Completed,2022-04-24
84081,6107,2025-05-15,213,1,103.89,103.89,Pending,
84082,8264,2024-03-13,96,1,316.99,316.99,Pending,
84083,3778,2026-01-09,389,5,63.65,318.25,Completed,2026-06-12
84084,6379,2023-08-25,225,9,146.79,1321.11,Completed,2025-07-08
84085,1680,2023-04-10,72,2,207.22,414.44,Completed,2024-01-09
84086,3812,2025-10-19,120,4,315.52,1262.08,Completed,2025-12-04
84087,1470,2026-08-01,114,7,291.71,2041.97,Completed,2026-08-02
84088,2027,2024-07-12,405,4,498.53,1994.12,Cancelled,
84089,7664,2024-03-07,149,10,222.26,2222.6,Completed,2026-08-21
84090,5398,2024-09-12,164,5,23.52,117.6,Pending,
84091,980,2024-08-10,406,10,440.2,4402.0,Completed,2025-05-29
84092,329,2026-08-23,209,10,65.31,653.1,Pending,
84093,9678,2026-01-03,103,3,136.61,409.83,Completed,2026-01-28
84094,5235,2026-02-17,5,5,51.62,258.1,Pending,
84095,3653,2024-12-20,89,10,84.83,848.3,Pending,
84096,1729,2024-08-02,25,4,390.3,1561.2,Pending,
84097,2305,2024-10-21,360,4,301.8,1207.2,Completed,2025-07-23
84098,6450,2025-08-06,291,4,417.56,1670.24,Completed,2025-12-02
84099,783,2025-02-21,341,6,73.02,438.12,Completed,2026-07-08
84100,4119,2025-01-05,429,5,33.33,166.65,Completed,2026-05-01
84101,7978,2026-02-16,261,8,77.36,618.88,Completed,2026-08-16
84102,7592,2025-11-26,225,4,146.79,587.16,Completed,2026-07-13
84103,4144,2024-03-30,441,5,426.31,2131.55,Completed,2026-02-27
84104,5903,2026-07-23,446,10,356.4,3564.0,Completed,2026-08-19
84105,6813,2025-12-01,250,7,215.81,1510.67,Pending,
84106,4988,2024-05-20,23,10,485.5,4855.0,Completed,2026-08-07
84107,7039,2024-11-19,350,1,52.05,52.05,Pending,
84108,6578,2026-05-28,447,3,490.2,1470.6,Completed,2026-07-21
84109,3254,2022-01-12,149,4,222.26,889.04,Completed,2025-01-08
84110,2218,2026-04-14,293,1,462.8,462.8,Completed,2026-09-05
84111,2595,2023-06-23,216,1,370.8,370.8,Completed,2023-12-06
84112,9232,2026-04-05,170,4,476.69,1906.76,Completed,2026-05-13
84113,1125,2023-03-19,58,1,286.53,286.53,Pending,
84114,708,2026-07-29,51,6,103.95,623.7,Completed,2026-08-19
84115,7318,2023-09-11,137,9,479.49,4315.41,Pending,
84116,3436,2026-01-13,119,3,218.89,656.67,Completed,2026-06-06
84117,7984,2026-07-18,442,10,81.83,818.3,Completed,2026-07-30
84118,574,2026-07-04,414,9,449.03,4041.27,Completed,2026-07-29
84119,8167,2025-01-30,67,4,281.81,1127.24,Completed,2025-03-02
84120,5861,2025-06-21,493,8,327.95,2623.6,Completed,2025-10-10
84121,41,2025-10-05,447,10,490.2,4902.0,Cancelled,
84122,3807,2025-08-03,36,2,98.79,197.58,Completed,2025-10-03
84123,276,2025-07-24,184,9,161.38,1452.42,Completed,2026-05-10
84124,570,2021-05-30,79,6,280.73,1684.38,Completed,2024-06-29
84125,696,2026-02-21,355,10,235.66,2356.6,Completed,2026-03-17
84126,6669,2026-04-06,185,8,387.15,3097.2,Completed,2026-06-23
84127,4884,2026-06-22,100,9,481.14,4330.26,Cancelled,
84128,9582,2026-07-16,489,9,288.37,2595.33,Completed,2026-07-16
84129,6879,2023-12-14,163,1,118.96,118.96,Completed,2025-10-02
84130,1070,2025-04-09,66,10,279.02,2790.2,Completed,2025-11-03
84131,8985,2023-08-27,154,6,279.25,1675.5,Completed,2026-03-04
84132,2205,2024-11-16,469,3,78.48,235.44,Completed,2026-03-08
84133,3320,2021-09-24,81,2,333.84,667.68,Completed,2024-08-24
84134,2727,2024-10-23,152,9,448.6,4037.4,Completed,2025-05-15
84135,3970,2025-08-23,105,8,390.48,3123.84,Completed,2026-06-20
84136,6801,2024-01-25,235,4,466.85,1867.4,Pending,
84137,1904,2026-04-14,108,3,139.76,419.28,Pending,
84138,3865,2026-08-29,148,6,262.73,1576.38,Cancelled,
84139,8591,2026-02-15,393,5,296.19,1480.95,Completed,2026-03-04
84140,7547,2026-08-03,356,1,263.7,263.7,Completed,2026-08-10
84141,2931,2025-11-29,428,6,425.46,2552.76,Completed,2026-03-14
84142,4629,2023-02-03,38,5,240.47,1202.35,Cancelled,
84143,6759,2024-08-04,376,9,78.15,703.35,Pending,
84144,235,2023-06-25,422,2,22.9,45.8,Completed,2025-03-27
84145,7716,2024-02-20,344,1,298.87,298.87,Completed,2025-11-18
84146,1740,2026-01-21,248,5,209.22,1046.1,Completed,2026-01-24
84147,3982,2025-04-13,436,9,104.88,943.92,Completed,2026-03-10
84148,3201,2026-03-19,60,10,61.69,616.9,Completed,2026-04-10
84149,1107,2022-12-15,271,7,32.42,226.94,Completed,2024-03-02
84150,6343,2025-07-14,132,6,462.93,2777.58,Completed,2025-12-30
84151,3186,2023-01-17,224,8,478.03,3824.24,Completed,2026-06-18
84152,6809,2023-11-14,54,2,334.1,668.2,Cancelled,
84153,3205,2026-06-03,116,2,429.02,858.04,Completed,2026-07-29
84154,6401,2026-02-10,283,3,122.19,366.57,Completed,2026-04-23
84155,9612,2026-01-12,224,8,478.03,3824.24,Completed,2026-06-22
84156,618,2024-04-23,464,7,154.16,1079.12,Completed,2025-09-14
84157,535,2024-06-19,414,2,449.03,898.06,Completed,2025-01-24
84158,3692,2026-09-03,123,8,46.8,374.4,Completed,2026-09-04
84159,7851,2025-09-15,,3,212.11,636.33,Completed,2026-01-01
84160,6352,2023-10-03,464,6,154.16,924.96,Completed,2024-05-25
84161,9717,2023-11-12,33,7,166.28,1163.96,Completed,2025-09-08
84162,6396,2025-05-18,127,9,168.28,1514.52,Completed,2025-05-30
84163,8636,2024-12-31,377,8,468.38,3747.04,Completed,2026-05-07
84164,5796,2023-11-21,81,3,333.84,1001.52,Completed,2026-07-01
84165,1987,2023-08-12,360,7,301.8,2112.6,Completed,2024-08-21
84166,4261,2025-05-20,431,3,464.26,1392.78,Completed,2026-01-12
84167,6344,2021-05-05,272,1,91.45,91.45,Pending,
84168,90,2026-09-04,272,8,91.45,731.6,Completed,2026-09-05
84169,3858,2026-08-25,309,3,136.9,410.7,Completed,2026-09-06
84170,5592,2026-05-06,175,7,86.48,605.36,Completed,2026-05-22
84171,4374,2022-10-04,326,5,328.03,1640.15,Completed,2025-09-08
84172,2617,2025-10-01,349,6,297.09,1782.54,Pending,
84173,4313,2024-08-20,115,3,92.5,277.5,Completed,2025-08-17
84174,3525,2025-11-18,230,5,57.42,287.1,Cancelled,
84175,7332,2026-06-15,202,10,486.05,4860.5,Completed,2026-07-22
84176,5975,2023-08-25,34,2,188.38,376.76,Cancelled,
84177,9170,2025-07-04,241,10,415.57,4155.7,Completed,2025-12-09
84178,4785,2026-08-05,332,10,105.19,1051.9,Completed,2026-08-11
84179,6473,2024-03-22,262,9,413.21,3718.89,Completed,2026-03-10
84180,4324,2026-03-03,340,7,468.29,3278.03,Completed,2026-06-26
84181,7379,2026-05-25,184,10,161.38,1613.8,Completed,2026-09-01
84182,4056,2021-09-25,250,7,215.81,1510.67,Completed,2024-07-10
84183,7780,2024-07-11,22,4,180.49,721.96,Completed,2026-01-28
84184,7649,2026-01-13,280,9,426.31,3836.79,Completed,2026-07-31
84185,2238,2026-08-08,277,2,162.41,324.82,Pending,
84186,4949,2025-08-01,12,3,463.75,1391.25,Completed,2026-04-12
84187,7818,2022-03-14,173,6,131.7,790.2,Completed,2024-06-09
84188,6196,2026-05-03,137,2,479.49,958.98,Completed,2026-09-05
84189,6492,2022-01-10,481,8,207.35,1658.8,Completed,2025-09-17
84190,940,2025-08-10,98,1,48.39,48.39,Completed,2026-04-09
84191,8954,2024-10-05,424,4,30.57,122.28,Completed,2025-02-28
84192,6103,2021-02-18,408,8,419.26,3354.08,Cancelled,
84193,748,2026-04-01,95,5,154.25,771.25,Completed,2026-09-01
84194,571,2024-09-14,94,7,193.61,1355.27,Pending,
84195,2430,2022-07-15,394,4,344.62,1378.48,Cancelled,
84196,7717,2024-04-11,382,10,468.39,4683.9,Completed,2024-04-18
84197,6797,2024-09-03,299,4,390.84,1563.36,Completed,2026-04-20
84198,106,2022-12-10,288,2,189.94,379.88,Completed,2026-03-18
84199,3156,2026-05-12,291,4,417.56,1670.24,Completed,2026-07-23
84200,7447,2026-04-28,195,8,80.88,647.04,Completed,2026-06-24
84201,2425,2026-03-28,283,5,122.19,610.95,Cancelled,
84202,5293,2024-03-06,373,1,185.28,185.28,Completed,2025-03-12
84203,7790,2024-12-25,487,4,239.7,958.8,Completed,2026-06-30
84204,7071,2026-05-15,225,1,146.79,146.79,Completed,2026-09-02
84205,9649,2026-07-20,211,8,348.66,2789.28,Cancelled,
84206,2447,2023-04-11,367,5,388.29,1941.45,Completed,2026-01-09
84207,5181,2026-03-15,445,2,139.03,278.06,Pending,
84208,5256,2022-09-12,413,9,49.77,447.93,Completed,2023-08-28
84209,4260,2023-05-21,405,7,498.53,3489.71,Pending,
84210,8443,2025-04-15,138,8,243.74,1949.92,Pending,
84211,3572,2026-03-08,25,2,390.3,780.6,Completed,2026-08-19
84212,2127,2023-08-22,412,6,326.81,1960.86,Cancelled,
84213,105,2026-07-19,218,5,66.26,331.3,Pending,
84214,259,2022-05-03,244,8,267.73,2141.84,Cancelled,
84215,922,2026-09-07,338,8,364.23,2913.84,Pending,
84216,7530,2020-10-25,360,10,301.8,3018.0,Completed,2026-06-22
84217,5748,2026-06-01,488,5,116.67,583.35,Completed,2026-06-03
84218,7037,2022-08-10,482,3,112.73,338.19,Completed,2023-05-19
84219,2332,2025-03-11,428,7,425.46,2978.22,Completed,2025-04-22
84220,1502,2020-05-12,100,6,481.14,2886.84,Completed,2020-08-14
84221,7650,2024-08-12,344,10,298.87,2988.7,Completed,2026-01-29
84222,3420,2025-08-29,344,7,298.87,2092.09,Completed,2025-09-07
84223,7761,2023-05-21,248,8,209.22,1673.76,Completed,2024-01-07
84224,4173,2025-09-25,483,9,296.21,2665.89,Completed,2026-02-19
84225,1310,2026-07-10,416,6,124.21,745.26,Completed,2026-07-31
84226,390,2026-04-01,50,1,74.18,74.18,Completed,2026-06-09
84227,884,2024-01-07,194,6,416.4,2498.4,Completed,2025-05-22
84228,3811,2026-01-16,202,1,486.05,486.05,Completed,2026-04-12
84229,3125,2025-10-30,105,9,390.48,3514.32,Completed,2025-11-06
84230,940,2023-02-27,106,7,359.86,2519.02,Pending,
84231,2269,2025-08-27,431,3,464.26,1392.78,Completed,2025-11-25
84232,9934,2025-10-03,345,9,392.4,3531.6,Completed,2026-06-25
84233,6191,2024-06-17,272,9,91.45,823.05,Completed,2026-06-30
84234,9817,2026-01-30,18,4,36.59,146.36,Completed,2026-05-30
84235,5087,2025-08-26,454,8,90.7,725.6,Completed,2026-03-16
84236,5666,2026-04-02,479,6,319.14,1914.84,Completed,2026-05-25
84237,4988,2024-03-24,297,8,489.89,3919.12,Completed,2026-05-21
84238,4794,2021-10-03,97,6,184.1,1104.6,Cancelled,
84239,3014,2024-10-23,417,2,75.8,151.6,Completed,2026-04-01
84240,9661,2026-07-27,379,5,194.74,973.7,Completed,2026-09-07
84241,764,2025-10-30,73,8,427.43,3419.44,Pending,
84242,6675,2026-08-08,489,2,288.37,576.74,Completed,2026-08-24
84243,8806,2025-09-09,455,7,50.4,352.8,Pending,
84244,1324,2026-07-11,201,10,389.82,3898.2,Completed,2026-08-04
84245,9305,2024-10-27,224,8,478.03,3824.24,Completed,2024-10-27
84246,2123,2026-07-09,300,8,323.03,2584.24,Completed,2026-08-06
84247,9657,2025-12-26,401,8,154.45,1235.6,Cancelled,
84248,6555,2023-07-03,428,4,425.46,1701.84,Completed,2024-06-21
84249,4563,2025-06-12,437,2,66.84,133.68,Pending,
84250,9478,2021-08-20,111,7,230.61,1614.27,Completed,2026-07-26
84251,1922,2026-08-26,185,9,387.15,3484.35,Completed,2026-09-01
84252,3324,2024-10-18,340,3,468.29,1404.87,Completed,2025-05-31
84253,5928,2026-01-09,469,4,78.48,313.92,Completed,2026-02-01
84254,1170,2022-11-20,454,10,90.7,907.0,Completed,2025-06-09
84255,1636,2022-02-13,50,3,74.18,222.54,Pending,
84256,7591,2025-11-14,75,7,33.86,237.02,Completed,2026-02-16
84257,1382,2026-09-05,363,2,62.97,125.94,Completed,2026-09-05
84258,2055,2025-12-21,293,8,462.8,3702.4,Completed,2026-07-12
84259,8924,2026-02-25,8,10,394.1,3941.0,Completed,2026-03-04
84260,964,2024-11-11,454,5,90.7,453.5,Completed,2025-03-04
84261,6269,2025-10-26,117,9,380.47,3424.23,Pending,
84262,6899,2024-12-06,498,1,314.88,314.88,Completed,2026-03-29
84263,897,2025-05-26,149,3,222.26,666.78,Completed,2026-08-03
84264,5463,2026-03-21,279,5,438.13,2190.65,Completed,2026-05-27
84265,4120,2026-05-05,230,9,57.42,516.78,Completed,2026-09-01
84266,4395,2026-08-26,247,6,303.54,1821.24,Completed,2026-09-04
84267,3236,2025-11-11,262,6,413.21,2479.26,Completed,2026-01-12
84268,534,2024-04-10,112,10,105.17,1051.7,Completed,2024-08-20
84269,5029,2026-06-25,294,8,54.06,432.48,Completed,2026-07-21
84270,131,2023-06-30,192,3,124.28,372.84,Completed,2025-06-17
84271,4203,2025-02-18,192,8,124.28,994.24,Completed,2026-03-21
84272,4167,2025-11-13,371,8,382.45,3059.6,Completed,2026-04-05
84273,6078,2026-03-12,249,7,190.22,1331.54,Completed,2026-03-18
84274,6026,2026-04-30,293,1,462.8,462.8,Cancelled,
84275,7556,2023-01-04,231,7,74.47,521.29,Completed,2024-12-20
84276,8768,2025-04-23,420,7,455.77,3190.39,Cancelled,
84277,5114,2024-01-19,109,8,52.71,421.68,Completed,2024-06-01
84278,5968,2026-08-11,190,6,134.92,809.52,Cancelled,
84279,5180,2026-07-15,228,5,279.82,1399.1,Cancelled,
84280,4875,2026-05-29,327,8,403.17,3225.36,Completed,2026-06-30
84281,6000,2022-03-23,222,1,246.85,246.85,Completed,2024-10-31
84282,1759,2025-11-03,99,7,63.41,443.87,Completed,2026-08-11
84283,327,2024-05-19,499,1,183.53,183.53,Pending,
84284,1575,2024-04-30,43,9,351.63,3164.67,Completed,2024-09-26
84285,1703,2025-12-13,329,10,318.29,3182.9,Completed,2026-04-05
84286,6114,2024-11-09,64,3,383.67,1151.01,Completed,2026-09-07
84287,1069,2026-05-03,214,10,403.04,4030.4,Completed,2026-07-13
84288,3549,2025-05-20,394,4,344.62,1378.48,Completed,2026-05-14
84289,1063,2026-05-17,86,5,49.57,247.85,Completed,2026-06-27
84290,1559,2024-05-20,494,6,161.53,969.18,Cancelled,
84291,6424,2023-01-09,389,5,63.65,318.25,Completed,2025-02-05
84292,3984,2024-09-18,496,1,276.83,276.83,Completed,2025-10-28
84293,8124,2023-04-01,135,6,297.5,1785.0,Completed,2025-03-11
84294,7359,2025-04-15,416,5,124.21,621.05,Cancelled,
84295,2476,2023-10-19,205,5,11.9,59.5,Completed,2024-01-09
84296,779,2025-04-01,451,7,25.96,181.72,Pending,
84297,9627,2023-08-23,137,7,479.49,3356.43,Pending,
84298,1331,2025-08-23,340,9,468.29,4214.61,Cancelled,
84299,6824,2026-05-19,59,5,74.2,371.0,Completed,2026-07-28
84300,5854,2022-12-30,226,10,462.78,4627.8,Pending,
84301,8205,2021-08-18,187,7,189.96,1329.72,Completed,2022-04-21
84302,5505,2025-10-26,429,7,33.33,233.31,Completed,2026-02-15
84303,81,2026-05-05,313,6,120.12,720.72,Completed,2026-05-21
84304,1547,2025-06-27,58,8,286.53,2292.24,Completed,2026-03-19
84305,8303,2026-07-25,485,4,22.85,91.4,Completed,2026-08-30
84306,6016,2026-08-24,87,2,362.57,725.14,Completed,2026-09-07
84307,7696,2025-11-17,38,3,240.47,721.41,Completed,2026-07-25
84308,6323,2022-05-29,216,1,370.8,370.8,Pending,
84309,9825,2024-03-27,444,3,100.56,301.68,Completed,2025-12-22
84310,830,2026-02-04,341,5,73.02,365.1,Completed,2026-07-02
84311,821,2024-06-29,463,1,473.28,473.28,Cancelled,
84312,7257,2025-08-06,370,2,449.69,899.38,Completed,2026-05-18
84313,419,2023-01-02,479,2,319.14,638.28,Completed,2024-01-02
84314,1126,2024-05-19,300,8,323.03,2584.24,Completed,2026-01-16
84315,7252,2026-05-14,425,1,304.93,304.93,Pending,
84316,7585,2026-06-08,288,2,189.94,379.88,Completed,2026-07-03
84317,8449,2021-10-26,50,4,74.18,296.72,Completed,2026-05-16
84318,2417,2026-02-04,216,1,370.8,370.8,Completed,2026-03-25
84319,6712,2024-06-10,111,9,230.61,2075.49,Completed,2024-08-08
84320,2254,2022-12-12,226,3,462.78,1388.34,Completed,2025-09-12
84321,9933,2025-03-10,248,7,209.22,1464.54,Pending,
84322,6701,2021-08-10,134,4,176.7,706.8,Completed,2021-11-02
84323,7700,2024-06-11,190,3,134.92,404.76,Completed,2025-11-06
84324,6623,2025-05-15,368,10,337.26,3372.6,Completed,2025-09-14
84325,9863,2026-05-28,44,6,159.62,957.72,Completed,2026-08-17
84326,2701,2026-06-14,28,10,26.68,266.8,Completed,2026-08-05
84327,7632,2024-12-16,168,6,405.08,2430.48,Completed,2025-07-08
84328,9656,2026-06-26,498,10,314.88,3148.8,Completed,2026-06-29
84329,2116,2025-02-06,396,7,229.89,1609.23,Completed,2025-10-21
84330,3884,2024-04-07,166,2,188.61,377.22,Completed,2025-06-22
84331,7045,2025-10-23,432,9,387.19,3484.71,Completed,2026-07-29
84332,4050,2025-10-22,239,3,13.83,41.49,Completed,2026-04-17
84333,7029,2026-01-16,293,3,462.8,1388.4,Completed,2026-04-22
84334,2007,2021-07-22,260,3,299.24,897.72,Completed,2026-05-28
84335,755,2026-05-06,4,2,350.2,700.4,Completed,2026-07-06
84336,582,2023-02-24,139,5,392.45,1962.25,Completed,2024-02-14
84337,1891,2021-05-09,53,6,394.53,2367.18,Pending,
84338,8193,2026-03-16,292,2,30.72,61.44,Completed,2026-03-25
84339,6766,2025-05-10,203,4,252.87,1011.48,Completed,2026-08-25
84340,3346,2024-08-09,471,8,205.0,1640.0,Completed,2026-04-15
84341,6725,2026-05-19,145,7,239.38,1675.66,Completed,2026-05-19
84342,4903,2026-02-24,113,1,156.45,156.45,Pending,
84343,1753,2026-04-20,54,9,334.1,3006.9,Completed,2026-07-17
84344,7841,2026-07-23,498,2,314.88,629.76,Completed,2026-07-26
84345,388,2021-07-25,9,1,68.42,68.42,Pending,
84346,1073,2025-02-13,246,7,434.53,3041.71,Completed,2025-10-25
84347,2584,2026-07-05,300,6,323.03,1938.18,Cancelled,
84348,6182,2025-12-31,2,3,222.24,666.72,Cancelled,
84349,3554,2023-04-04,136,1,16.29,16.29,Completed,2026-03-26
84350,3633,2025-06-13,105,3,390.48,1171.44,Completed,2025-08-26
84351,5387,2025-02-24,221,4,153.97,615.88,Completed,2025-04-08
84352,8353,2023-11-07,267,9,145.94,1313.46,Completed,2024-06-10
84353,3279,2023-02-16,226,3,462.78,1388.34,Completed,2026-09-04
84354,3891,2026-09-04,144,3,288.01,864.03,Completed,2026-09-07
84355,382,2026-03-25,158,1,331.41,331.41,Completed,2026-08-26
84356,9538,2024-12-11,318,4,344.44,1377.76,Completed,2026-02-01
84357,8437,2023-09-29,34,3,188.38,565.14,Pending,
84358,3736,2024-06-05,418,6,389.5,2337.0,Completed,2024-11-28
84359,8480,2026-05-15,5,2,51.62,103.24,Completed,2026-08-18
84360,316,2022-08-05,95,4,154.25,617.0,Completed,2024-07-23
84361,729,2025-04-09,482,10,112.73,1127.3,Completed,2026-02-21
84362,5473,2023-07-04,486,5,212.11,1060.55,Completed,2023-09-08
84363,5568,2023-07-13,206,1,118.68,118.68,Completed,2025-08-23
84364,1294,2025-04-25,149,7,222.26,1555.82,Completed,2026-08-05
84365,5121,2023-07-05,310,2,74.19,148.38,Completed,2025-06-24
84366,1392,2026-02-08,438,3,254.74,764.22,Pending,
84367,4544,2022-10-08,499,8,183.53,1468.24,Completed,2025-09-21
84368,4820,2023-04-06,243,7,120.16,841.12,Completed,2025-11-24
84369,2083,2025-09-24,39,3,117.32,351.96,Completed,2026-01-08
84370,2874,2025-08-28,113,10,156.45,1564.5,Completed,2026-08-02
84371,5164,2026-07-08,216,2,370.8,741.6,Completed,2026-07-09
84372,5432,2024-03-06,114,2,291.71,583.42,Completed,2024-10-07
84373,9831,2025-09-28,209,8,65.31,522.48,Completed,2026-07-14
84374,6594,2025-03-14,58,3,286.53,859.59,Pending,
84375,7509,2026-06-27,56,1,391.46,391.46,Completed,2026-08-14
84376,9001,2024-04-03,439,5,373.87,1869.35,Completed,2024-11-27
84377,3800,2026-03-19,375,2,83.02,166.04,Completed,2026-06-29
84378,2875,2024-12-10,144,7,288.01,2016.07,Completed,2025-01-03
84379,5858,2024-02-14,231,5,74.47,372.35,Pending,
84380,5107,2023-01-19,205,4,11.9,47.6,Completed,2025-08-19
84381,6416,2021-10-12,272,7,91.45,640.15,Cancelled,
84382,7613,2025-12-04,50,9,74.18,667.62,Pending,
84383,6047,2026-08-27,27,9,236.03,2124.27,Completed,2026-09-01
84384,5828,2020-11-12,75,1,33.86,33.86,Pending,
84385,8175,2026-03-01,284,9,128.45,1156.05,Completed,2026-03-15
84386,3611,2021-07-16,163,7,118.96,832.72,Cancelled,
84387,1814,2025-10-20,460,9,320.02,2880.18,Completed,2026-06-22
84388,862,2025-07-19,317,8,192.83,1542.64,Completed,2026-08-13
84389,1705,2025-08-19,257,8,409.2,3273.6,Completed,2025-12-29
84390,1901,2026-02-03,365,6,330.64,1983.84,Pending,
84391,4427,2026-08-27,296,7,451.81,3162.67,Pending,
84392,369,2024-11-02,99,8,63.41,507.28,Completed,2025-12-29
84393,7735,2020-08-28,218,8,66.26,530.08,Completed,2023-02-27
84394,6147,2024-01-24,444,8,100.56,804.48,Completed,2026-08-23
84395,2582,2024-05-28,343,4,401.44,1605.76,Completed,2024-07-27
84396,5059,2024-11-07,179,10,446.38,4463.8,Completed,2026-03-07
84397,864,2026-07-11,79,3,280.73,842.19,Completed,2026-07-28
84398,2995,2023-12-02,371,6,382.45,2294.7,Completed,2024-12-03
84399,4823,2024-12-09,415,9,19.35,174.15,Completed,2025-11-17
84400,9497,2024-11-28,60,6,61.69,370.14,Completed,2026-03-04
84401,6513,2026-04-02,457,1,490.11,490.11,Completed,2026-06-27
84402,5012,2022-11-10,270,9,15.47,139.23,Completed,2023-01-12
